doi,doi_url,year,title,division,new
10.1002/tafs.10271,https://doi.org/10.1002/tafs.10271,2021,"Juvenile Chinook Salmon Survival, Travel Time, and Floodplain Use Relative to Riverine Channels in the Sacramento-San Joaquin River Delta",SWP - Integrated Science and Engineering,FALSE
10.1007/s10452-021-09863-4,https://doi.org/10.1007/s10452-021-09863-4,2021,Growth and reproductive rates of the dominant copepod Pseudodiaptomus forbesi in response to environmental factors and habitat type in the northern San Francisco Estuary,SWP - Integrated Science and Engineering,FALSE
10.1007/s10641-021-01119-2,https://doi.org/10.1007/s10641-021-01119-2,2021,"Juvenile Chinook salmon use of sandbar willows in a large-scale, simulated riparian floodplain: microhabitat and energetics",Flood Operations,FALSE
10.1007/s12237-020-00880-4,https://doi.org/10.1007/s12237-020-00880-4,2021,Managed Wetlands Can Benefit Juvenile Chinook Salmon in a Tidal Marsh,SWP - Integrated Science and Engineering,FALSE
10.1007/s12237-021-00896-4,https://doi.org/10.1007/s12237-021-00896-4,2021,Complex Tidal Marsh Dynamics Structure Fish Foraging Patterns in the San Francisco Estuary,Regional Assistance,FALSE
10.1016/j.agrformet.2020.108215,https://doi.org/10.1016/j.agrformet.2020.108215,2021,Remotely sensed phenological heterogeneity of restored wetlands: linking vegetation structure and function,Multibenefit Initiatives,FALSE
10.1016/j.aquaculture.2021.736502,https://doi.org/10.1016/j.aquaculture.2021.736502,2021,Effects of temperature on hatching and growth performance of embryos and yolk-sac larvae of a threatened estuarine fish: Longfin smelt (Spirinchus thaleichthys),SWP - Integrated Science and Engineering,FALSE
10.1016/j.coastaleng.2021.103984,https://doi.org/10.1016/j.coastaleng.2021.103984,2021,"Drivers of extreme water levels in a large, urban, high-energy coastal estuary - A case study of the San Francisco Bay",Regional Assistance,FALSE
10.1016/j.desal.2021.115129,https://doi.org/10.1016/j.desal.2021.115129,2021,Modeling UF fouling and backwash in seawater RO feedwater treatment using neural networks with evolutionary algorithm and Bayesian binary classification,,TRUE
10.1016/j.envpol.2020.115808,https://doi.org/10.1016/j.envpol.2020.115808,2021,Mercury exposure in mammalian mesopredators inhabiting a brackish marsh,SWP - Integrated Science and Engineering,FALSE
10.1016/j.jenvman.2021.113170,https://doi.org/10.1016/j.jenvman.2021.113170,2021,Informing wetland management with waterfowl movement and sanctuary use responses to human-induced disturbance,SWP - Integrated Science and Engineering,FALSE
10.1016/j.jenvman.2021.113562,https://doi.org/10.1016/j.jenvman.2021.113562,2021,Restoring wetlands on intensive agricultural lands modifies nitrogen cycling microbial communities and reduces N2O production potential,,TRUE
10.1016/j.jhydrol.2021.126445,https://doi.org/10.1016/j.jhydrol.2021.126445,2021,Dynamical downscaling of global reanalysis data for high-resolution spatial modeling of snow accumulation/melting at the central/southern Sierra Nevada watersheds,Flood Operations,FALSE
10.1016/j.memsci.2021.119135,https://doi.org/10.1016/j.memsci.2021.119135,2021,Evidence of solution-diffusion-with-defects in an engineering-scale pressure retarded osmosis system,Planning,FALSE
10.1016/j.memsci.2021.119180,https://doi.org/10.1016/j.memsci.2021.119180,2021,Tuning the hydraulic permeability and molecular weight cutoff (MWCO) of surface nano-structured ultrafiltration membranes,Regional Assistance,FALSE
10.1016/j.soilbio.2021.108235,https://doi.org/10.1016/j.soilbio.2021.108235,2021,Interactive effects of temperature and redox on soil carbon and iron cycling,Multibenefit Initiatives,FALSE
10.1016/j.watres.2020.116766,https://doi.org/10.1016/j.watres.2020.116766,2021,Desupersaturation of RO concentrate and gypsum removal via seeded precipitation in a fluidized bed crystallizer,Regional Assistance,FALSE
10.1021/acsestwater.1c00017,https://doi.org/10.1021/acsestwater.1c00017,2021,"Urban Stormwater Runoff: A Major Pathway for Anthropogenic Particles, Black Rubbery Fragments, and Other Types of Microplastics to Urban Receiving Waters",,TRUE
10.1029/2020jd033775,https://doi.org/10.1029/2020jd033775,2021,"Evaluation of Atmospheric Boundary Layer Height From Wind Profiling Radar and Slab Models and Its Responses to Seasonality of Land Cover, Subsidence, and Advection",,TRUE
10.1029/2020wr029279,https://doi.org/10.1029/2020wr029279,2021,Instantaneous River-Wide Water Surface Velocity Field Measurements at Centimeter Scales Using Infrared Quantitative Image Velocimetry,SWP - Integrated Science and Engineering,FALSE
10.1029/2021gl093357,https://doi.org/10.1029/2021gl093357,2021,Representation of Dropsonde-Observed Atmospheric River Conditions in Reanalyses,Multibenefit Initiatives,FALSE
10.1029/2021jd034813,https://doi.org/10.1029/2021jd034813,2021,Influence of Dust on Precipitation During Landfalling Atmospheric Rivers in an Idealized Framework,Flood Operations,FALSE
10.1029/2021jd034848,https://doi.org/10.1029/2021jd034848,2021,Improving Seasonal Prediction of California Winter Precipitation Using Canonical Correlation Analysis,,TRUE
10.1029/2021jd034865,https://doi.org/10.1029/2021jd034865,2021,Multi-GNSS Airborne Radio Occultation Observations as a Complement to Dropsondes in Atmospheric River Reconnaissance,Flood Operations,FALSE
10.1029/2021jd035403,https://doi.org/10.1029/2021jd035403,2021,Evaluating the Meteorological Conditions Associated With Dusty Atmospheric Rivers,Flood Operations,FALSE
10.1029/2021jg006573,https://doi.org/10.1029/2021jg006573,2021,"Tidal and Nontidal Marsh Restoration: A Trade-Off Between Carbon Sequestration, Methane Emissions, and Soil Accretion",,TRUE
10.1029/2021wr029699,https://doi.org/10.1029/2021wr029699,2021,Exploring the Model Space of Airborne Electromagnetic Data to Delineate Large-Scale Structure and Heterogeneity Within an Aquifer System,Sustainable Groundwater Management,FALSE
10.1038/s43247-021-00225-4,https://doi.org/10.1038/s43247-021-00225-4,2021,Training machine learning models on climate model output yields skillful interpretable seasonal precipitation forecasts,Flood Operations,FALSE
10.1061/(asce)gt.1943-5606.0002610,https://doi.org/10.1061/(asce)gt.1943-5606.0002610,2021,Using Conditional Random Fields for a Spatially Variable Liquefiable Foundation Layer in Nonlinear Dynamic Analyses of Embankments,SWP - Engineering,FALSE
10.1061/(asce)gt.1943-5606.0002684,https://doi.org/10.1061/(asce)gt.1943-5606.0002684,2021,System Response of an Interlayered Deposit with Spatially Preferential Liquefaction Manifestations,SWP - Engineering,FALSE
10.1061/(asce)wr.1943-5452.0001348,https://doi.org/10.1061/(asce)wr.1943-5452.0001348,2021,Estimating Agricultural Groundwater Withdrawals with Energy Data,Multibenefit Initiatives,FALSE
10.1061/(asce)wr.1943-5452.0001410,https://doi.org/10.1061/(asce)wr.1943-5452.0001410,2021,Establishing a Range of Extreme Precipitation Estimates in California for Planning in the Face of Climate Change,Planning,FALSE
10.1061/(asce)wr.1943-5452.0001445,https://doi.org/10.1061/(asce)wr.1943-5452.0001445,2021,Enhanced Artificial Neural Networks for Salinity Estimation and Forecasting in the Sacramento-San Joaquin Delta of California,SWP - Modeling Support Office,FALSE
10.1111/1365-2664.13845,https://doi.org/10.1111/1365-2664.13845,2021,Waterfowl use of wetland habitats informs wetland restoration designs for multi-species benefits,SWP - Integrated Science and Engineering,FALSE
10.1111/1752-1688.12971,https://doi.org/10.1111/1752-1688.12971,2021,"A Basin-Scale Approach to Estimating Recharge in the Desert: Anza-Cahuilla Groundwater Basin, CA",,TRUE
10.1111/acv.12697,https://doi.org/10.1111/acv.12697,2021,Megafire causes persistent loss of an old-forest species,,TRUE
10.1111/biom.13267,https://doi.org/10.1111/biom.13267,2021,Improving inference for nonlinear state-space models of animal population dynamics given biased sequential life stage data,,TRUE
10.1111/gcb.15661,https://doi.org/10.1111/gcb.15661,2021,Identifying dominant environmental predictors of freshwater wetland methane fluxes across diurnal to seasonal time scales,,TRUE
10.1111/gcb.15802,https://doi.org/10.1111/gcb.15802,2021,Hot moments drive extreme nitrous oxide and methane emissions from agricultural peatlands,Multibenefit Initiatives,FALSE
10.1139/cjfas-2020-0251,https://doi.org/10.1139/cjfas-2020-0251,2021,Disentangling risks to an endangered fish: Using a state-space life cycle model to separate natural mortality from anthropogenic losses,,TRUE
10.1139/cjfas-2021-0005,https://doi.org/10.1139/cjfas-2021-0005,2021,"Genome-wide analysis reveals regional patterns of drift, structure, and gene flow in longfin smelt (Spirinchus thaleichthys) in the northeastern pacific",SWP - Integrated Science and Engineering,FALSE
10.1175/bams-d-19-0183.1,https://doi.org/10.1175/bams-d-19-0183.1,2021,West coast forecast challenges and development of atmospheric river reconnaissance,Flood Operations,FALSE
10.1175/bams-d-19-0287.1,https://doi.org/10.1175/bams-d-19-0287.1,2021,Data gaps within atmospheric rivers over the northeastern pacific,Flood Operations,FALSE
10.1175/jcli-d-20-0391.1,https://doi.org/10.1175/jcli-d-20-0391.1,2021,Monthly modulations of ENSO teleconnections: Implications for potential predictability in North America,Flood Operations,FALSE
10.1175/jcli-d-20-0824.1,https://doi.org/10.1175/jcli-d-20-0824.1,2021,Long-lead seasonal prediction of streamflow over the upper colorado river basin: The role of the pacific sea surface temperature and beyond,,TRUE
10.1175/jhm-d-20-0122.1,https://doi.org/10.1175/jhm-d-20-0122.1,2021,Quantifying the Potential of AQPI Gap-Filling Radar Network for Streamflow Simulation through a WRF-Hydro Experiment,,TRUE
10.1175/jhm-d-20-0212.1,https://doi.org/10.1175/jhm-d-20-0212.1,2021,An Extreme-Preserving Long-Term Gridded Daily Precipitation Dataset for the Conterminous United States,Flood Operations,FALSE
10.1175/jhm-d-20-0219.1,https://doi.org/10.1175/jhm-d-20-0219.1,2021,Evaluation of the subseasonal forecast skill of floods associated with atmospheric rivers in coastal western U.S. watersheds,Flood Operations,FALSE
10.1175/mwr-d-20-0212.1,https://doi.org/10.1175/mwr-d-20-0212.1,2021,The influence of antecedent atmospheric river conditions on extratropical cyclogenesis,Flood Operations,FALSE
10.1175/mwr-d-20-0364.1,https://doi.org/10.1175/mwr-d-20-0364.1,2021,Modulation of atmospheric rivers by mesoscale frontal waves and latent heating: Comparison of two U.S. West Coast events,Flood Operations,FALSE
10.1175/waf-d-20-0121.1,https://doi.org/10.1175/waf-d-20-0121.1,2021,A summary of GFS ensemble integrated water vapor transport forecasts and skill along the U.S. west coast during water years 2017-20,Flood Operations,FALSE
10.1175/waf-d-20-0212.1,https://doi.org/10.1175/waf-d-20-0212.1,2021,"A climatological study of national weather service watches, warnings, and advisories and landfalling atmospheric rivers in the Western United States 2006-18",Flood Operations,FALSE
10.1175/waf-d-20-0236.1,https://doi.org/10.1175/waf-d-20-0236.1,2021,Object-Based Verification of Atmospheric River Predictions in the Northeast Pacific,Flood Operations,FALSE
10.1371/journal.pone.0237686,https://doi.org/10.1371/journal.pone.0237686,2021,Reconciling fish and farms: Methods for managing California rice fields as salmon habitat,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss1art1,https://doi.org/10.15447/sfews.2021v19iss1art1,2021,Statistical Evaluation of Behavior and Population Dynamics Models that Predict Movement and Proportional Entrainment Loss of Adult Delta Smelt in the Sacramento-San Joaquin River Delta,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss1art3,https://doi.org/10.15447/sfews.2021v19iss1art3,2021,Modeling Delta Smelt Distribution for Hypothesized Swimming Behaviors,,TRUE
10.15447/sfews.2021v19iss1art5,https://doi.org/10.15447/sfews.2021v19iss1art5,2021,Re-Examining Factors That Affect Delta Smelt (Hypomesus transpacificus) Entrainment at the State Water Project and Central Valley Project in the Sacramento-San Joaquin Delta,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss2art4,https://doi.org/10.15447/sfews.2021v19iss2art4,2021,Effects of Tidally Varying River Flow on Entrainment of Juvenile Salmon into Sutter and Steamboat Sloughs,,TRUE
10.15447/sfews.2021v19iss2art5,https://doi.org/10.15447/sfews.2021v19iss2art5,2021,Examining Retention-at-Length of Pelagic Fishes Caught in the Fall Midwater Trawl Survey,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss2art6,https://doi.org/10.15447/sfews.2021v19iss2art6,2021,Use of the SmeltCam as an Efficient Fish-Sampling Alternative within the San Francisco Estuary,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss3art3,https://doi.org/10.15447/sfews.2021v19iss3art3,2021,Use of a Managed Flow Pulse as Food Web Support for Estuarine Habitat,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss3art5,https://doi.org/10.15447/sfews.2021v19iss3art5,2021,Wetland Availability Salinity Concentrations for Breeding Waterfowl in Suisun Marsh California,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2021v19iss4art2,https://doi.org/10.15447/sfews.2021v19iss4art2,2021,Patterns of Water Use in California,Planning,FALSE
10.15447/sfews.2021v19iss4art3,https://doi.org/10.15447/sfews.2021v19iss4art3,2021,A Survey of X2 Isohaline Empirical Models for the San Francisco Estuary,SWP - Model Support,FALSE
10.15447/sfews.2021v19iss4art4,https://doi.org/10.15447/sfews.2021v19iss4art4,2021,Apparent Seasonal Bias in Delta Outflow Estimates as Revealed in the Historical Salinity Record of the San Francisco Estuary: Implications for Delta Net Channel Depletion Estimates,SWP - Model Support,FALSE
10.2166/nh.2020.267,https://doi.org/10.2166/nh.2020.267,2021,Analysis of topographic controls on depletion curves derived from airborne lidar snow depth data,Flood Operations,FALSE
10.3389/fenvs.2021.642906,https://doi.org/10.3389/fenvs.2021.642906,2021,UAV to Inform Restoration: A Case Study From a California Tidal Marsh,Regional Assistance,FALSE
10.3389/fmicb.2021.632264,https://doi.org/10.3389/fmicb.2021.632264,2021,"Covariance of Phytoplankton, Bacteria, and Zooplankton Communities Within Microcystis Blooms in San Francisco Estuary",SWP - Integrated Science and Engineering,FALSE
10.3390/w13192661,https://doi.org/10.3390/w13192661,2021,"Comparison of deterministic and statistical models for water quality compliance forecasting in the San Joaquin river basin, California",,TRUE
10.51492/cfwj.cesasi.20,https://doi.org/10.51492/cfwj.cesasi.20,2021,Population ecology and survivorship of San Joaquin antelope squirrels in grazed and control plots in the San Joaquin Desert of California,,TRUE
10.1002/ece3.6078,https://doi.org/10.1002/ece3.6078,2020,"Timing, frequency, and duration of incubation recesses in dabbling ducks",SWP - Integrated Science and Engineering,FALSE
10.1002/etc.4659,https://doi.org/10.1002/etc.4659,2020,"Determining the Exposure Pathway and Impacts of Microcystis on Threadfin Shad, Dorosoma petenense, in San Francisco Estuary",SWP - Integrated Science and Engineering,FALSE
10.1002/hyp.13749,https://doi.org/10.1002/hyp.13749,2020,From drought to flood: A water balance analysis of the Tuolumne River basin during extreme conditions (2015-2017),,TRUE
10.1002/nafm.10391,https://doi.org/10.1002/nafm.10391,2020,Limitations of Active Removal to Manage Predatory Fish Populations,SWP - Operations and Maintenance,FALSE
10.1007/s00267-020-01326-0,https://doi.org/10.1007/s00267-020-01326-0,2020,Brackish Tidal Marsh Management and the Ecology of a Declining Freshwater Turtle,SWP - Integrated Science and Engineering,FALSE
10.1007/s10021-019-00430-5,https://doi.org/10.1007/s10021-019-00430-5,2020,"Effect of Drought-Induced Salinization on Wetland Methane Emissions, Gross Ecosystem Productivity, and Their Interactions",Multibenefit Initiatives,FALSE
10.1007/s10236-019-01333-8,https://doi.org/10.1007/s10236-019-01333-8,2020,Simulating vegetation effects on flows in 3D using an unstructured grid model: model development and validation,,TRUE
10.1007/s10584-020-02655-z,https://doi.org/10.1007/s10584-020-02655-z,2020,Vulnerability and risk: climate change and water supply from California’s Central Valley water system,Planning,FALSE
10.1007/s12237-019-00672-5,https://doi.org/10.1007/s12237-019-00672-5,2020,Spawning Microhabitat Selection in Wild-Caught Delta Smelt Hypomesus transpacificus under Laboratory Conditions,SWP - Integrated Science and Engineering,FALSE
10.1016/j.anbehav.2020.04.013,https://doi.org/10.1016/j.anbehav.2020.04.013,2020,Good prospects: high-resolution telemetry data suggests novel brood site selection behaviour in waterfowl,SWP - Integrated Science and Engineering,FALSE
10.1016/j.apenergy.2020.114746,https://doi.org/10.1016/j.apenergy.2020.114746,2020,Solar thermal wastewater evaporation for brine management and low pressure steam using the XCPC,Regional Assistance,FALSE
10.1016/j.atmosres.2020.104895,https://doi.org/10.1016/j.atmosres.2020.104895,2020,"Raindrop size distribution and microphysical characteristics of a great rainstorm in 2016 in Beijing, China",,TRUE
10.1016/j.envpol.2020.114750,https://doi.org/10.1016/j.envpol.2020.114750,2020,UV light and temperature induced fluridone degradation in water and sediment and potential transport into aquifer,,TRUE
10.1016/j.geoderma.2020.114202,https://doi.org/10.1016/j.geoderma.2020.114202,2020,Soil temperature survey in a mountain basin,Planning,FALSE
10.1016/j.jhydrol.2019.124478,https://doi.org/10.1016/j.jhydrol.2019.124478,2020,Information content of spatially distributed ground-based measurements for hydrologic-parameter calibration in mixed rain-snow mountain headwaters,,TRUE
10.1016/j.scitotenv.2020.136960,https://doi.org/10.1016/j.scitotenv.2020.136960,2020,Experimental harvesting of wetland plants to evaluate trade-offs between reducing methane emissions and removing nutrients accumulated to the biomass in constructed wetlands,,TRUE
10.1029/2019jg005380,https://doi.org/10.1029/2019jg005380,2020,Wildfire-Smoke Aerosols Lead to Increased Light Use Efficiency Among Agricultural and Restored Wetland Land Uses in California's Central Valley,,TRUE
10.1029/2020ea001129,https://doi.org/10.1029/2020ea001129,2020,Observations of an Extreme Atmospheric River Storm With a Diverse Sensor Network,Flood Operations,FALSE
10.1029/2020gl087609,https://doi.org/10.1029/2020gl087609,2020,Four Atmospheric Circulation Regimes Over the North Pacific and Their Relationship to California Precipitation on Daily to Seasonal Timescales,Flood Operations,FALSE
10.1029/2020jd033655,https://doi.org/10.1029/2020jd033655,2020,Subseasonal-to-Seasonal Hindcast Skill Assessment of Ridging Events Related to Drought Over the Western United States,,TRUE
10.1029/2020wr027072,https://doi.org/10.1029/2020wr027072,2020,Freezing Level Forecast Error Can Consume Reservoir Flood Control Storage: Potentials for Lake Oroville and New Bullards Bar Reservoirs in California,Flood Operations,FALSE
10.1061/(asce)gt.1943-5606.0002212,https://doi.org/10.1061/(asce)gt.1943-5606.0002212,2020,"Closure to ""axisymmetric Simulations of Cone Penetration in Saturated Clay"" by Diane M. Moug, Ross W. Boulanger, Jason T. DeJong, and Robert A. Jaeger",SWP - Engineering,FALSE
10.1061/(asce)gt.1943-5606.0002372,https://doi.org/10.1061/(asce)gt.1943-5606.0002372,2020,Accounting for Spatial Variability in Nonlinear Dynamic Analyses of Embankment Dams on Liquefiable Deposits,SWP - Engineering,FALSE
10.1080/01919512.2020.1712187,https://doi.org/10.1080/01919512.2020.1712187,2020,Evaluation of Four Dissolved Ozone Residual Meters’ Performance and Disinfection Credits in Potable Reuse Applications,Regional Assistance,FALSE
10.1080/02626667.2020.1757677,https://doi.org/10.1080/02626667.2020.1757677,2020,An experiment on reservoir representation schemes to improve hydrologic prediction: coupling the national water model with the HEC-ResSim,,TRUE
10.1093/jmammal/gyz183,https://doi.org/10.1093/jmammal/gyz183,2020,Demography of the salt marsh harvest mouse (Reithrodontomys raviventris halicoetes) and associated rodents in tidal and managed wetlands,SWP - Integrated Science and Engineering,FALSE
10.1111/1365-2656.13228,https://doi.org/10.1111/1365-2656.13228,2020,Changes in climate and land use interact to create an ecological trap in a migratory species,,TRUE
10.1111/1752-1688.12822,https://doi.org/10.1111/1752-1688.12822,2020,A Long View of Southern California Water Supply: Perfect Droughts Revisited,Executive,FALSE
10.1111/1755-0998.13186,https://doi.org/10.1111/1755-0998.13186,2020,Rapid and accurate species identification for ecological studies and monitoring using CRISPR-based SHERLOCK,SWP - Integrated Science and Engineering,FALSE
10.1111/gcb.14807,https://doi.org/10.1111/gcb.14807,2020,How eddy covariance flux measurements have contributed to our understanding of Global Change Biology,,TRUE
10.1111/jai.13990,https://doi.org/10.1111/jai.13990,2020,"Experimental assessment of predation risk for juvenile green sturgeon, Acipenser medirostris, by two predatory fishes",,TRUE
10.1111/jfb.14143,https://doi.org/10.1111/jfb.14143,2020,Lamprey (Entosphenus sp. and Lampetra sp.) estuarine occupancy is regionally variable and constrained by temperature,,TRUE
10.1111/nyas.14368,https://doi.org/10.1111/nyas.14368,2020,A multimodel evaluation of the water vapor budget in atmospheric rivers,,TRUE
10.1175/jamc-d-19-0194.1,https://doi.org/10.1175/jamc-d-19-0194.1,2020,A new satellite-based global climatology of dust aerosol optical depth,Flood Operations,FALSE
10.1175/jcli-d-19-0126.1,https://doi.org/10.1175/jcli-d-19-0126.1,2020,Statistical relationship between atmospheric rivers and extratropical cyclones and anticyclones,,TRUE
10.1175/jcli-d-19-0439.1,https://doi.org/10.1175/jcli-d-19-0439.1,2020,"Ridging associated with Drought across the Western and Southwestern United States: Characteristics, trends, and predictability sources",,TRUE
10.1175/jcli-d-20-0059.1,https://doi.org/10.1175/jcli-d-20-0059.1,2020,Dusty atmospheric rivers: Characteristics and origins,Flood Operations,FALSE
10.1175/jhm-d-18-0212.1,https://doi.org/10.1175/jhm-d-18-0212.1,2020,Skill of rain-snow level forecasts for landfalling atmospheric rivers: A multimodel assessment using california’s network of vertically profiling radars,Flood Operations,FALSE
10.1175/jhm-d-19-0160.1,https://doi.org/10.1175/jhm-d-19-0160.1,2020,On the uncertainty of high-resolution hourly quantitative precipitation estimates in California,,TRUE
10.1175/jhm-d-19-0242.1,https://doi.org/10.1175/jhm-d-19-0242.1,2020,Floods due to atmospheric rivers along the u.S. west coast: The role of antecedent soil moisture in a warming climate,Flood Operations,FALSE
10.1175/jhm-d-20-0048.1,https://doi.org/10.1175/jhm-d-20-0048.1,2020,The observed water vapor budget in an atmospheric river over the northeast pacific,Flood Operations,FALSE
10.1175/mwr-d-19-0248.1,https://doi.org/10.1175/mwr-d-19-0248.1,2020,Dropsonde observations of the ageostrophy within the pre-cold-frontal low-level jet associated with atmospheric rivers,Flood Operations,FALSE
10.1175/mwr-d-19-0278.1,https://doi.org/10.1175/mwr-d-19-0278.1,2020,GPM satellite radar observations of precipitation mechanisms in atmospheric rivers,,TRUE
10.1175/mwr-d-20-0096.1,https://doi.org/10.1175/mwr-d-20-0096.1,2020,Using artificial neural networks for generating probabilistic subseasonal precipitation forecasts over california,,TRUE
10.1175/waf-d-19-0241.1,https://doi.org/10.1175/waf-d-19-0241.1,2020,Present and past sea surface temperatures: A recipe for better seasonal climate forecasts,,TRUE
10.1175/waf-d-20-0012.1,https://doi.org/10.1175/waf-d-20-0012.1,2020,Observations and predictability of a high-impact narrow cold-frontal rainband over Southern California on 2 February 2019,,TRUE
10.1175/waf-d-20-0049.1,https://doi.org/10.1175/waf-d-20-0049.1,2020,Forecast errors and uncertainties in atmospheric rivers,Flood Operations,FALSE
10.1371/journal.pone.0216019,https://doi.org/10.1371/journal.pone.0216019,2020,Detrital food web contributes to aquatic ecosystem productivity and rapid salmon growth in a managed floodplain,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2020v18iss2art4,https://doi.org/10.15447/sfews.2020v18iss2art4,2020,Comparing and integrating fish surveys in the San Francisco estuary: Why diverse long-term monitoring programs are important,SWP - Integrated Science and Engineering,FALSE
10.15447/sfews.2020v18iss3art4,https://doi.org/10.15447/sfews.2020v18iss3art4,2020,Farm to fish: Lessons from a multi-year study on agricultural floodplain habitat,SWP - Integrated Science and Engineering,FALSE
10.3389/fenvs.2020.564603,https://doi.org/10.3389/fenvs.2020.564603,2020,Vegetation vs. Anoxic Controls on Degradation of Plant Litter in a Restored Wetland,,TRUE
10.3389/ffgc.2020.539429,https://doi.org/10.3389/ffgc.2020.539429,2020,Hydrologic Response of Sierra Nevada Mixed-Conifer Headwater Catchments to Vegetation Treatments and Wildfire in a Warming Climate,,TRUE
10.3390/land9110454,https://doi.org/10.3390/land9110454,2020,"Park, fish, salt and marshes: Participatory mapping and design in a watery uncommons",SWP - Integrated Science and Engineering,FALSE
10.3390/su12166362,https://doi.org/10.3390/su12166362,2020,Policy-driven sustainable saline drainage disposal and forage production in the Western San Joaquin Valley of California,Regional Assistance,FALSE
10.3390/w12092481,https://doi.org/10.3390/w12092481,2020,Effect of fluvial discharges and remote non-tidal residuals on compound flood forecasting in San Francisco Bay,Regional Assistance,FALSE
10.3996/062019-jfwm-051,https://doi.org/10.3996/062019-jfwm-051,2020,Intrinsic prey preference and selection of the giant gartersnake: A threatened predator in a nonnative prey-dominated community,,TRUE
10.5194/hess-24-4317-2020,https://doi.org/10.5194/hess-24-4317-2020,2020,Climate elasticity of evapotranspiration shifts the water balance of Mediterranean climates during multi-year droughts,,TRUE
10.5194/hess-24-5317-2020,https://doi.org/10.5194/hess-24-5317-2020,2020,Technical note: Precipitation-phase partitioning at landscape scales to regional scales,Flood Operations,FALSE
10.1002/1438-390x.1015,https://doi.org/10.1002/1438-390x.1015,2019,Estimating relationships between size and fecundity in the threatened giant garter snake in seminatural and agricultural wetlands,,TRUE
10.1002/ece3.5146,https://doi.org/10.1002/ece3.5146,2019,"Sitting ducklings: Timing of hatch, nest departure, and predation risk for dabbling duck broods",,TRUE
10.1002/jwmg.21752,https://doi.org/10.1002/jwmg.21752,2019,Waterfowl management and diet of the salt marsh harvest mouse,,TRUE
10.1007/s00382-018-4309-x,https://doi.org/10.1007/s00382-018-4309-x,2019,Global evaluation of atmospheric river subseasonal prediction skill,,TRUE
10.1007/s00382-018-4427-5,https://doi.org/10.1007/s00382-018-4427-5,2019,ARTMIP-early start comparison of atmospheric river detection tools: how many atmospheric rivers hit northern California’s Russian River watershed?,,TRUE
10.1007/s00382-018-4532-5,https://doi.org/10.1007/s00382-018-4532-5,2019,Atmospheric rivers impacting Northern California and their modulation by a variable climate,,TRUE
10.1007/s10641-019-00873-8,https://doi.org/10.1007/s10641-019-00873-8,2019,Behavioral responses of juvenile white sturgeon (Acipenser transmontanus) to manipulations of nutritional state and predation risk,,TRUE
10.1007/s11104-019-04280-x,https://doi.org/10.1007/s11104-019-04280-x,2019,Feasibility of growing halophyte “agretti” (Salsola soda) as an alternative boron-tolerant food crop in unproductive boron-laden regions,,TRUE
10.1007/s12237-018-0436-1,https://doi.org/10.1007/s12237-018-0436-1,2019,Spatial Subsidies and Mortality of an Estuarine Copepod Revealed Using a Box Model,,TRUE
10.1016/j.agrformet.2019.01.017,https://doi.org/10.1016/j.agrformet.2019.01.017,2019,Assessing the carbon and climate benefit of restoring degraded agricultural peat soils to managed wetlands,,TRUE
10.1016/j.apsusc.2018.11.114,https://doi.org/10.1016/j.apsusc.2018.11.114,2019,Polysulfone surface nano-structured with tethered polyacrylic acid,,TRUE
10.1016/j.atmosres.2019.04.007,https://doi.org/10.1016/j.atmosres.2019.04.007,2019,Monitoring wildfire using high-resolution compact X-band dual-polarization radar: A case study in southern China,,TRUE
10.1016/j.chemosphere.2018.10.144,https://doi.org/10.1016/j.chemosphere.2018.10.144,2019,Mercury sequestration and transformation in chemically enhanced treatment wetlands,,TRUE
10.1016/j.desal.2018.10.022,https://doi.org/10.1016/j.desal.2018.10.022,2019,Flexible reverse osmosis (FLERO) desalination,,TRUE
10.1016/j.desal.2019.05.013,https://doi.org/10.1016/j.desal.2019.05.013,2019,Limiting power density in pressure-retarded osmosis: Observation and implications,,TRUE
10.1016/j.ecoleng.2019.02.015,https://doi.org/10.1016/j.ecoleng.2019.02.015,2019,"Aluminum- and iron-based coagulation for in-situ removal of dissolved organic carbon, disinfection byproducts, mercury and other constituents from agricultural drain water",,TRUE
10.1016/j.ecolmodel.2019.01.005,https://doi.org/10.1016/j.ecolmodel.2019.01.005,2019,Applying a simplified energy-budget model to explore the effects of temperature and food availability on the life history of green sturgeon (Acipenser medirostris),,TRUE
10.1016/j.ejrh.2019.100629,https://doi.org/10.1016/j.ejrh.2019.100629,2019,"Assessment of antecedent moisture condition on flood frequency: An experimental study in Napa River Basin, CA",,TRUE
10.1016/j.envpol.2018.11.060,https://doi.org/10.1016/j.envpol.2018.11.060,2019,Mercury contamination in resident and migrant songbirds and potential effects on body condition,,TRUE
10.1016/j.gecco.2019.e00681,https://doi.org/10.1016/j.gecco.2019.e00681,2019,Conservation reliance of a threatened snake on rice agriculture,,TRUE
